year,Medical Imaging,Stem Cell Engineering,Clinical Medicine,Genetics,Cancer Research,Drug Delivery,Public Health,Neurology,Tissue Engineering,Animal Model,Epidemiology,Cell Biologies,Bone Marrow Regeneration,Brain Machine Interface,Spinal Injury & Rehabilitation,Musculoskeletal Regeneration,Machine Learning,Covid-19,Aging,Cardiac Engineering
,,,,,,,,,,,,,,,,,,,,
0.049652432969216065,10.746838959958293,15.740031006543198,12.315232600882698,40.324329413952256,19.880461839241768,8.896589001298283,7.529035962073061,7.452311494350772,9.706042648195323,14.655252840568899,-3.1226611675363003,8.440324546264133,6.303934111990972,44.76702506354726,-4.816715134592108,-20.03452047738824,3.2754507484437756,53.10012526854084,8.091387797277271,3.7941813269119606
0.04962779156327812,14.1240988362741,23.380441719012566,56.32184358975883,9.113510169232896,45.53887870744009,25.173799042593114,37.957335747013275,39.41407852966352,44.1655961698173,10.935746084459241,43.16475610597785,13.348404018316828,-18.568203926422445,28.735021321398424,63.72778210234862,47.16657857342532,36.62283876494483,3.8611841662437696,18.133616864832035,51.80591388738096
0.04960317460318553,14.327700196469383,2.403793287568301,15.764638167536704,21.929402685058186,-5.681662624839346,13.737460524700019,10.884359318081561,-9.618269986882943,-7.209634943356602,17.34246745258645,13.707297191421098,14.423250797296427,25.57185519610283,1.2735161478708346,-9.730815311172481,-16.216801903338574,-2.7816629966320394,13.769033388596963,15.63303737325108,-8.368191110230317
0.04957858205254517,2.5275999038256503,6.645680247951291,10.246876582692344,5.375012905381915,20.90633776406674,15.003836681471405,48.99700361427259,16.837476432109444,4.230552970956758,3.637726511903394,12.214964346840107,34.33403741361574,21.182772226937896,28.268136826535727,17.441783901000463,13.39936436625473,46.16783213940312,18.612171784441944,2.829639238493531,8.559050398359624
0.049554013875119374,20.88153507176247,15.605851879889121,3.493494449316148,15.876411446829719,8.14597338664016,11.188090961636888,3.5741598084543025,4.736735959310012,18.49821964403411,26.91163742291145,54.776341445711864,-8.599289585318337,15.987661435130507,10.634816746677833,14.013406794098415,11.284684277302848,5.450180244403735,4.3155509757697,24.6059592587071,22.46015014599656
0.04952947003467045,9.955320147506242,19.777256762325536,26.084910883230705,1.9811818127096315,29.365215571066216,12.156052075438883,20.566966641425253,26.66461753363627,19.57642757772775,14.168097965894244,25.300389764743358,53.42877119828788,9.165723142970904,16.95501516204272,24.979444382473414,22.63311618364645,19.67741155093108,296.8325977761181,15.74783313226147,7.390476567098614
0.04950495049504955,11.600044893218886,22.195000541117473,68.14176267193155,95.70974786202,-12.44509754189923,11.03624168572277,112.78587249393314,8.675804330478254,2.382377161000848,2.3394481871357176,39.43634356228161,-25.67844101408682,-23.21154563407619,8.919706231154677,-1.3860299551473942,5.387362182255195,63.12928071235295,-24.896751270462392,53.01160598937289,-6.004576443680643
0.04948045522019662,2.1613756967102216,-24.14180369034603,-30.1472163432819,-54.0921705676749,0.011964129905339682,-5.672678505711016,-48.52442117505843,-4.424346739833329,-19.022094790783417,0.7473994070250178,-35.28288449297358,-8.105675406501799,-1.0545154651724453,5.168000334302469,19.18003316478245,-19.41816480908224,-28.08139390827472,-16.10294737871355,-5.237518498203942,5.6748688112792545
0.049455984174096024,9.288533770853435,2.836194054875074,11.541421524704454,20.068945277503893,6.850368852419408,-0.0988803674726424,9.69239873618375,10.867185369618703,13.102995555431152,5.852288603423883,26.45264985017539,20.137868234842713,9.287420011120373,5.442612454966067,17.516115987503422,20.142843589325587,9.26466426396848,-20.318076267302597,-4.800213382808516,-8.439616990186815
